date,stock_return,market_return,expected_return,ar,rel_day,ticker,event_date_aligned,alpha,beta,surprise,VIX,car_0_t
2024-02-26,-0.007479137371188802,-0.0005267682656282139,-0.00028939549472822097,-0.0071897418764605816,16,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.0595034834188644
2024-02-27,0.008081629515937215,0.002402366628750418,0.0022046106083651756,0.00587701890757204,17,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.053626464511292354
2024-02-28,-0.006647463017152321,-0.005338622833936282,-0.0043864395344510605,-0.002261023482701261,18,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.055887487993993616
2024-02-29,-0.003699924147923935,0.008532850363228268,0.007424398839369801,-0.011124322987293735,19,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.06701181098128735
2024-03-01,-0.006048685237813562,0.01494461783595014,0.012883685552068739,-0.018932370789882302,20,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.08594418177116965
2024-03-04,-0.025708936509254418,-0.0035744558277423706,-0.0028843430319077813,-0.02282459347734664,21,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.10876877524851629
2024-03-05,-0.028853168906373343,-0.018112684329290973,-0.01526288888877936,-0.013590280017593983,22,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.12235905526611028
2024-03-06,-0.005895548263505318,0.00626412605088809,0.005492698018055092,-0.01138824628156041,23,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.13374730154767067
2024-03-07,-0.0007098071988540113,0.015064002605541782,0.012985335477631867,-0.013695142676485878,24,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.14744244422415656
2024-03-08,0.01018464636006875,-0.014539922851738097,-0.012220868206490479,0.022405514566559228,25,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.12503692965759733
2024-03-11,0.011762101364637088,-0.00371976765753295,-0.003008068501514825,0.014770169866151914,26,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.11026675979144543
2024-03-12,0.002774728643070094,0.014233116448394778,0.012277879105145467,-0.009503150462075373,27,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.1197699102535208
2024-03-13,-0.012196689701489101,-0.007715667321409331,-0.006410369354296351,-0.00578632034719275,28,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.12555623060071355
2024-03-14,0.010868092908418524,-0.0025246080460703587,-0.0019904522179906925,0.012858545126409215,29,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.11269768547430434
2024-03-15,-0.0021989477062673733,-0.011957909682567014,-0.010022418208663987,0.007823470502396613,30,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.10487421497190771
2024-03-18,0.00635216087510961,0.009492207181926948,0.008241241302129212,-0.0018890804270196024,31,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.10676329539892732
2024-03-19,0.013493629551585165,0.002488396703737114,0.002277860745283816,0.01121576880630135,32,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.09554752659262597
2024-03-20,0.014602091726869399,0.011786898834102028,0.01019505196350408,0.004407039763365319,33,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.09114048682926065
2024-03-21,-0.04171556727231797,0.004721081891653307,0.00417887612550257,-0.04589444339782054,34,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.1370349302270812
2024-03-22,0.0052960985131520685,0.001143178739162753,0.0011324775742738524,0.004163620938878216,35,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.13287130928820298
2024-03-25,-0.008335081624609079,-0.0036357473740330115,-0.002936529597576112,-0.005398552027032967,36,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.13826986131523594
2024-03-26,-0.00669488053812676,-0.003243010482196796,-0.0026021345490485725,-0.0040927459890781875,37,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.14236260730431413
2024-03-27,0.020990800438109806,0.003400268348704891,0.0030542720509399482,0.01793652838716986,38,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.12442607891714427
2024-03-28,-0.010615256731507589,-0.001845006181113912,-0.0014118065563901246,-0.009203450175117464,39,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.13362952909226172
2024-04-01,-0.008491749660381801,0.0021147809035428075,0.001959746312355185,-0.010451495972736986,40,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.14408102506499873
2024-04-02,-0.007023371155096464,-0.008667558203924307,-0.007220854960482446,0.0001974838053859819,41,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.14388354125961275
2024-04-03,0.004785970315941081,0.0022417970105117566,0.0020678939250102597,0.0027180763909308214,42,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.14116546486868192
2024-04-04,-0.0049044326746653,-0.015408790725389409,-0.012960664036251278,0.008056231361585977,43,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.13310923350709594
2024-04-05,0.004491733320283071,0.011715045154193079,0.01013387229009042,-0.0056421389698073495,44,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.13875137247690328
2024-04-08,-0.006685822023295179,0.0002951042754075426,0.00041038625217656847,-0.0070962082754717475,45,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.14584758075237503
2024-04-09,0.007216404202286154,0.0036925880233019633,0.003303167058779466,0.003913237143506687,46,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.14193434360886836
2024-04-10,-0.01120177663669957,-0.008766791207938688,-0.007305346705166215,-0.0038964299315333547,47,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.1458307735404017
2024-04-11,0.04236092181546785,0.015842140703690295,0.013647879619779873,0.028713042195687974,48,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.11711773134471373
2024-04-12,0.008589603140779035,-0.016070264101510887,-0.013523874231946524,0.022113477372725558,49,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.09500425397198817
2024-04-15,-0.022106042777816807,-0.016587835063962823,-0.013964559002598877,-0.00814148377521793,50,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.1031457377472061
2024-04-16,-0.01935336810312574,9.278189064277789e-05,0.00023811925847678708,-0.019591487361602527,51,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.12273722510880863
2024-04-17,-0.008180732090194025,-0.012276372028161401,-0.010293572341934563,0.0021128402517405376,52,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.1206243848570681
2024-04-18,-0.005730674708985095,-0.005722743809701493,-0.004713498578308394,-0.001017176130676701,53,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.1216415609877448
2024-04-19,-0.012287830793693253,-0.02090630044166075,-0.01764150779339907,0.005353676999705816,54,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.11628788398803898
2024-04-22,0.005077994226943483,0.010006618790225378,0.008679236046946362,-0.003601241820002879,55,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.11988912580804185
2024-04-23,0.006371362540265181,0.014812506396011674,0.012771199528250813,-0.0063998369879856324,56,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.1262889627960275
2024-04-24,0.012622220448546821,0.003382011162828207,0.003038727006193411,0.00958349344235341,57,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.11670546935367408
2024-04-25,0.005134117677486852,-0.0048416011002468265,-0.003963251363919734,0.009097369041406586,58,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.10760810031226749
2024-04-26,-0.003478879654733546,0.015313910161202874,0.013198118770823332,-0.01667699842555688,59,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.12428509873782437
2024-04-29,0.02450531024782426,0.004051990908737511,0.0036091799335930645,0.020896130314231195,60,AAPL,2024-02-01,0.00015912030149337387,0.8514480189627659,0.07,13.88,-0.10338896842359319
2024-04-25,0.005134117677486852,-0.0048416011002468265,-0.004732685332428096,0.009866803009914948,-5,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,
2024-04-26,-0.003478879654733546,0.015313910161202874,0.011121451950995792,-0.014600331605729338,-4,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,
2024-04-29,0.02450531024782426,0.004051990908737511,0.002262931242323965,0.022242379005500294,-3,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,
2024-04-30,-0.018439867514427888,-0.019036146366922527,-0.015897982328097804,-0.002541885186330084,-2,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,
2024-05-01,-0.006065442733396251,-0.007256740895766204,-0.0066324117834290945,0.0005669690500328438,-1,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,
2024-05-02,0.021792700729467398,0.01268252202226979,0.009051626568773372,0.012741074160694026,0,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.012741074160694026
2024-05-03,0.058095512753197624,0.019899153526949938,0.01472816164223058,0.043367351110967046,1,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.05610842527166107
2024-05-06,-0.009148492960789133,0.010893920665102962,0.00764472941325058,-0.016793222374039712,2,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.03931520289762136
2024-05-07,0.00379006797926549,0.00015886870955322387,-0.0007993623907363457,0.004589430370001836,3,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.04390463326762319
2024-05-08,0.00186229993024347,-0.0005906711926720318,-0.0013889434911677622,0.0032512434214112323,4,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.047155876689034426
2024-05-09,0.009964417748725246,0.0021791594539342075,0.0007897794771312605,0.009174638271593986,5,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.056330514960628415
2024-05-10,-0.008269455752954628,0.0023554618331360967,0.0009284572852505256,-0.009197913038205153,6,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.04713260192242326
2024-05-13,0.017491578547931153,0.002304584523267407,0.0008884376675486283,0.016603140880382523,7,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.06373574280280578
2024-05-14,0.0061545242567172895,0.006411733244780597,0.004119082568075232,0.0020354416886420573,8,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.06577118449144784
2024-05-15,0.012143858638487333,0.015509446647111302,0.011275259128164242,0.0008685995103230905,9,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.06663978400177094
2024-05-16,0.0006323111181272563,-0.0020334416335427083,-0.002523813271513115,0.0031561243896403714,10,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.06979590839141131
2024-05-17,0.00015801532781546361,-0.0004868220758765654,-0.0013072567439014354,0.001465272071716899,11,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.07126118046312821
2024-05-20,0.006143202748913628,0.006948419234318459,0.0045412347648541625,0.0016019679840594651,12,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.07286314844718766
2024-05-21,0.006833798994066926,0.001954513848904746,0.000613075338195976,0.0062207236558709505,13,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.07908387210305862
2024-05-22,-0.007566898466602133,-0.00019749065237351419,-0.001079671343108387,-0.0064872271234937455,14,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.07259664497956488
2024-05-23,-0.0212830310918398,-0.0045085926736652465,-0.004470744008138333,-0.016812287083701468,15,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.055784357895863404
2024-05-24,0.016452103822174123,0.009412058789044308,0.0064791106743679345,0.009972993147806189,16,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.06575735104366959
2024-05-28,5.2635734412367455e-05,0.003770618886694971,0.0020416066325280756,-0.001988970898115708,17,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.06376838014555389
2024-05-29,0.0015777851174667318,-0.0070733100618138,-0.00648812679924928,0.008065911916716012,18,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.07183429206226989
2024-05-30,0.0052413768506466675,-0.010771166477110818,-0.009396826186827698,0.014638203037474366,19,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.08647249509974426
2024-05-31,0.005006007221191284,-0.0018621663230526323,-0.00238908970878393,0.0073950969299752135,20,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.09386759202971948
2024-06-03,0.00921617789742773,0.005355077126762448,0.003287926715012314,0.005928251182415416,21,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.09979584321213489
2024-06-04,0.0016478710150511398,0.002732743015863316,0.00122522314684642,0.0004226478682047199,22,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.10021849108033962
2024-06-05,0.007790516568419784,0.019959288924914678,0.014775463585731752,-0.006984947017311968,23,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.09323354406302764
2024-06-06,-0.007121843858783997,-0.0003452723831456871,-0.0011959150750213178,-0.005925928783762679,24,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.08730761527926496
2024-06-07,0.01231586714587319,-0.0008852342896155985,-0.001620644077523313,0.013936511223396503,25,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.10124412650266147
2024-06-10,-0.019333439804519667,0.004031028245910044,0.0022464422071423844,-0.02157988201166205,26,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.07966424449099942
2024-06-11,0.07013141117418949,0.006839232583044514,0.00445534956271963,0.06567606161146985,27,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.14534030610246929
2024-06-12,0.028177581693864077,0.013012808624570925,0.009311426931454979,0.018866154762409097,28,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.16420646086487836
2024-06-13,0.0054761317255874456,0.005405655920603594,0.003327711522789492,0.0021484202027979536,29,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.16635488106767632
2024-06-14,-0.00820195350922139,0.0051678825316217635,0.003140681191364808,-0.011342634700586197,30,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.15501224636709013
2024-06-17,0.019480530284974665,0.01217537993682112,0.008652713331564485,0.01082781695341018,31,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.1658400633205003
2024-06-18,-0.01104522088362487,0.00030913284545723156,-0.0006811660220858661,-0.010364054861539003,32,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.1554760084589613
2024-06-20,-0.021747678819839824,-0.007737807590891076,-0.007010814361664869,-0.014736864458174955,33,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.14073914400078635
2024-06-21,-0.01049941327679117,-0.0026828743722766475,-0.003034651010267516,-0.0074647622665236545,34,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.1332743817342627
2024-06-24,0.003127784471353396,-0.011450035663225758,-0.00993081836070711,0.013058602832060506,35,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.1463329845663232
2024-06-25,0.004458193908823937,0.011370780695814925,0.00801982306847059,-0.003561629159646652,36,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.14277135540667654
2024-06-26,0.01979606225325129,0.0020629454855582113,0.0006983666528677295,0.01909769560038356,37,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.16186905100706012
2024-06-27,0.003978009223848612,0.0025779816517408766,0.001103489300399171,0.002874519923449441,38,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.16474357093050956
2024-06-28,-0.016387633643185913,-0.005204363907135146,-0.0050180311749187185,-0.011369602468267195,39,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.15337396846224235
2024-07-01,0.02868905370820015,0.005847933938244877,0.0036756032888761603,0.025013450419323992,40,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.17838741888156634
2024-07-02,0.01610945093541497,0.010444947577372313,0.0072915713674381296,0.00881787956797684,41,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.1872052984495432
2024-07-03,0.00579423104943228,0.008302584956284829,0.005606408899217325,0.00018782215021495487,42,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.18739312059975813
2024-07-05,0.021389995892297006,0.010372803020052316,0.007234823131128652,0.014155172761168355,43,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.2015482933609265
2024-07-08,0.006517549933970494,0.002375485003607918,0.0009442073245024111,0.005573342609468083,44,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.20712163597039457
2024-07-09,0.0037678029240046994,0.0008641067941681975,-0.00024462868708825943,0.004012431611092959,45,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.21113406758148753
2024-07-10,0.01862896657586023,0.010372626187226995,0.007234684036076561,0.011394282539783671,46,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.2225283501212712
2024-07-11,-0.02349472960050368,-0.022174306790098356,-0.018366430065347546,-0.005128299535156134,47,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.21740005058611508
2024-07-12,0.012966499801739235,0.005857694431017937,0.003683280801511323,0.009283219000227912,48,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.226683269586343
2024-07-15,0.01660467452999099,0.0026841801579518573,0.0011870240554804638,0.015417650474510524,49,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.24210092006085351
2024-07-16,0.001790205499208203,0.0003828845449640489,-0.0006231536227128319,0.002413359121921035,50,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.24451427918277455
2024-07-17,-0.025621414460210976,-0.029794330178541203,-0.02436026943445043,-0.0012611450257605447,51,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.243253134157014
2024-07-18,-0.020748548148905522,-0.004743767822015025,-0.004655730587700731,-0.01609281756120479,52,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.2271603165958092
2024-07-19,0.000579723086984512,-0.008903159375775214,-0.007927469213103616,0.008507192300088128,53,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.23566750889589733
2024-07-22,-0.0015615591992412968,0.014787869773722201,0.010707673485564584,-0.01226923268480588,54,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.22339827621109146
2024-07-23,0.004677381180546939,-0.0035308169420812134,-0.003701634731779619,0.008379015912326558,55,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.23177729212341802
2024-07-24,-0.02917578151864024,-0.03652946055696891,-0.029658060210196364,0.00048227869155612405,56,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.23225957081497414
2024-07-25,-0.004816191682329889,-0.011088925935560311,-0.00964677281492441,0.004830581132594522,57,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.23709015194756866
2024-07-26,0.0021586872546282805,0.010203720690589004,0.007101824546833766,-0.004943137292205486,58,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.23214701465536317
2024-07-29,0.0012838149401997857,0.0020068093511441567,0.0006542104927973376,0.0006296044474024482,59,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.23277661910276562
2024-07-30,0.0025626958927289704,-0.013826649389939966,-0.011800240565097602,0.014362936457826573,60,AAPL,2024-05-02,-0.0009243270368138,0.7865906787364503,0.03,14.68,0.2471395555605922
2024-07-25,-0.004816191682329889,-0.011088925935560311,-0.009812969296362488,0.004996777614032599,-5,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,
2024-07-26,0.0021586872546282805,0.010203720690589004,0.008031255484418957,-0.005872568229790677,-4,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,
2024-07-29,0.0012838149401997857,0.0020068093511441567,0.0011618638574729533,0.00012195108272683246,-3,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,
2024-07-30,0.0025626958927289704,-0.013826649389939966,-0.012107308443830074,0.014670004336559045,-2,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,
2024-07-31,0.014879606770613507,0.029164327849331536,0.023921123102152598,-0.00904151633153909,-1,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,
2024-08-01,-0.01689260040488277,-0.024519668819161993,-0.021068554343903895,0.004175953939021124,0,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.004175953939021124
2024-08-02,0.006845903237160914,-0.024021285456281547,-0.020650885985884056,0.02749678922304497,1,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.03167274316206609
2024-08-05,-0.04936569589813954,-0.030269625569999386,-0.025887284609953,-0.02347841128818654,2,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.008194331873879551
2024-08-06,-0.0097959967031821,0.009509823630732002,0.007449737586328947,-0.017245734289511046,3,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,-0.009051402415631495
2024-08-07,0.012420732753943361,-0.010888934101517624,-0.009645366869870529,0.022066099623813888,4,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.013014697208182394
2024-08-08,0.016496486400387027,0.030132407122090817,0.024732418402921702,-0.008235932002534675,5,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.004778765205647718
2024-08-09,0.013642395264465933,0.005208842855455349,0.0038453163474209046,0.00979707891704503,6,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.014575844122692748
2024-08-12,0.005947870083418819,0.0021511854105255085,0.001282857687023498,0.004665012396395321,7,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.01924085651908807
2024-08-13,0.017046903231228767,0.0245099418121691,0.020020531873551673,-0.0029736286423229057,8,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.016267227876765163
2024-08-14,0.0020316492687641797,0.00032430390731972615,-0.0002481536880970085,0.0022798029568611884,9,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.01854703083362635
2024-08-15,0.013439858244384291,0.024949308945380923,0.02038874189572388,-0.006948883651339588,10,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.011598147182286763
2024-08-16,0.00590103094462589,0.0012849067819175562,0.000556876044483887,0.005344154900142003,11,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.016942302082428765
2024-08-19,-0.0007080586214304646,0.013050482862844513,0.010416974131379831,-0.011125032752810297,12,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.00581726932961847
2024-08-20,0.0027409389396927126,-0.0021007851159905947,-0.0022804906918122195,0.0050214296315049325,13,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.010838698961123402
2024-08-21,-0.00048574772984859386,0.004653229533843874,0.003379686631392279,-0.0038654343612408728,14,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.006973264599882529
2024-08-22,-0.008294017784918365,-0.01598199976380437,-0.013913591957000516,0.005619574172082151,15,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.01259283877196468
2024-08-23,0.010235594601717834,0.010787196834555335,0.008520235537014781,0.0017153590647030533,16,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.014308197836667733
2024-08-26,0.001497731657448228,-0.009755707438381818,-0.008695670401431687,0.010193402058879916,17,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.02450159989554765
2024-08-27,0.003734544442783304,0.002982857964502835,0.001979837835041004,0.0017547066077423,18,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.026256306503289948
2024-08-28,-0.006776405407990087,-0.011412348538454724,-0.010084012428132953,0.0033076070201428654,19,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.029563913523432815
2024-08-29,0.014465054528776243,-0.001464881215637901,-0.0017475737493531408,0.016212628278129384,20,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.045776541801562196
2024-08-30,-0.003443844812605291,0.011848943331678644,0.009410028313249942,-0.012853873125855234,21,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.032922668675706965
2024-09-03,-0.027582154477457006,-0.030831441730837413,-0.026358112592753297,-0.0012240418847037082,22,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.03169862679100326
2024-09-04,-0.008656111034247143,-0.002601894260494203,-0.0027004433811714653,-0.005955667653075677,23,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.02574295913792758
2024-09-05,0.00690389223256762,0.000933180652650067,0.00026211324575244966,0.0066417789868151705,24,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.03238473812474275
2024-09-06,-0.007039740264112212,-0.027152483441228375,-0.02327497502739865,0.016235234763286435,25,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.04861997288802919
2024-09-09,0.000407488743102535,0.012777613063059386,0.010188296591722884,-0.009780807848620348,26,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.03883916503940884
2024-09-10,-0.0036279573600808664,0.009199303742630095,0.007189507527591734,-0.010817464887672601,27,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.028021700151736238
2024-09-11,0.011518522906548473,0.021483029553830614,0.01748383910454841,-0.005965316197999936,28,AAPL,2024-08-01,-0.0005199353938240927,0.8380463497133844,0.06,18.59,0.0220563839537363
