event_id,ticker,date,event_day,abnormal_return
AAPL_2022-01-27,AAPL,2022-01-18,-9,0.005335851455935157
AAPL_2022-01-27,AAPL,2022-01-19,-8,-0.011058598290457647
AAPL_2022-01-27,AAPL,2022-01-20,-7,0.0010961743020208043
AAPL_2022-01-27,AAPL,2022-01-21,-6,0.012679582530228628
AAPL_2022-01-27,AAPL,2022-01-24,-3,-0.012372764663702261
AAPL_2022-01-27,AAPL,2022-01-25,-2,0.009715377822782367
AAPL_2022-01-27,AAPL,2022-01-26,-1,-0.002112155989647829
AAPL_2022-01-27,AAPL,2022-01-27,0,0.009479109796566888
AAPL_2022-01-27,AAPL,2022-01-28,1,0.037627368926593706
AAPL_2022-01-27,AAPL,2022-01-31,4,-0.008773554940021567
AAPL_2022-01-27,AAPL,2022-02-01,5,-0.009653936935315998
AAPL_2022-01-27,AAPL,2022-02-02,6,0.0007898605112229623
AAPL_2022-01-27,AAPL,2022-02-03,7,0.018726934523881817
AAPL_2022-01-27,AAPL,2022-02-04,8,-0.019843263091016944
AAPL_2022-01-27,AAPL,2022-02-07,11,0.00017215090896186263
AAPL_2022-01-27,AAPL,2022-02-08,12,0.004563056128077343
AAPL_2022-01-27,AAPL,2022-02-09,13,-0.0135756732302454
AAPL_2022-01-27,AAPL,2022-02-10,14,-0.0042368485726971584
AAPL_2022-01-27,AAPL,2022-02-11,15,0.0058183368186508
AAPL_2022-01-27,AAPL,2022-02-14,18,9.576192453304906e-05
AAPL_2022-01-27,AAPL,2022-02-15,19,-0.0030964086641813646
AAPL_2022-01-27,AAPL,2022-02-16,20,-0.001642328086266163
AAPL_2022-04-28,AAPL,2022-04-18,-10,-0.002374356418983597
AAPL_2022-04-28,AAPL,2022-04-19,-9,-0.0067385290433279975
AAPL_2022-04-28,AAPL,2022-04-20,-8,0.007288571495103275
AAPL_2022-04-28,AAPL,2022-04-21,-7,0.010766253114757927
AAPL_2022-04-28,AAPL,2022-04-22,-6,-0.008103294150608717
AAPL_2022-04-28,AAPL,2022-04-25,-3,-0.00664666231795247
AAPL_2022-04-28,AAPL,2022-04-26,-2,-0.00545941849301864
AAPL_2022-04-28,AAPL,2022-04-27,-1,-0.003595377204839504
AAPL_2022-04-28,AAPL,2022-04-28,0,0.016459115882982586
AAPL_2022-04-28,AAPL,2022-04-29,1,-0.0028550314162616997
AAPL_2022-04-28,AAPL,2022-05-02,4,-0.01437938993380855
AAPL_2022-04-28,AAPL,2022-05-03,5,0.0054590676305481005
AAPL_2022-04-28,AAPL,2022-05-04,6,0.011198382450864096
AAPL_2022-04-28,AAPL,2022-05-05,7,-0.014883610112561452
AAPL_2022-04-28,AAPL,2022-05-06,8,0.013124497192874347
AAPL_2022-04-28,AAPL,2022-05-09,11,0.0016151253755295192
AAPL_2022-04-28,AAPL,2022-05-10,12,0.005361516693675511
AAPL_2022-04-28,AAPL,2022-05-11,13,-0.026634019107305628
AAPL_2022-04-28,AAPL,2022-05-12,14,-0.029658222276308155
AAPL_2022-04-28,AAPL,2022-05-13,15,-0.0032845544004623806
AAPL_2022-04-28,AAPL,2022-05-16,18,-0.002527859571988162
AAPL_2022-04-28,AAPL,2022-05-17,19,-0.000641997277192094
AAPL_2022-04-28,AAPL,2022-05-18,20,-0.01788154955611438
AAPL_2022-07-28,AAPL,2022-07-18,-10,-0.012959742701329362
AAPL_2022-07-28,AAPL,2022-07-19,-9,-0.002037575355552247
AAPL_2022-07-28,AAPL,2022-07-20,-8,-0.0009778839321655675
AAPL_2022-07-28,AAPL,2022-07-21,-7,0.0025972453141560325
AAPL_2022-07-28,AAPL,2022-07-22,-6,0.009471305435206911
AAPL_2022-07-28,AAPL,2022-07-25,-3,-0.0031765698903409587
AAPL_2022-07-28,AAPL,2022-07-26,-2,0.008737314703867967
AAPL_2022-07-28,AAPL,2022-07-27,-1,-0.003416612042872247
AAPL_2022-07-28,AAPL,2022-07-28,0,-0.006323787648451434
AAPL_2022-07-28,AAPL,2022-07-29,1,0.015510098979526332
AAPL_2022-07-28,AAPL,2022-08-01,4,-0.004347113087833235
AAPL_2022-07-28,AAPL,2022-08-02,5,-0.007590272263732581
AAPL_2022-07-28,AAPL,2022-08-03,6,0.01434519644815305
AAPL_2022-07-28,AAPL,2022-08-04,7,-0.0056029088044143235
AAPL_2022-07-28,AAPL,2022-08-05,8,0.0020128919842167196
AAPL_2022-07-28,AAPL,2022-08-08,11,-0.0017641908998638515
AAPL_2022-07-28,AAPL,2022-08-09,12,0.011560783344302824
AAPL_2022-07-28,AAPL,2022-08-10,13,-0.0005187338495627088
AAPL_2022-07-28,AAPL,2022-08-11,14,0.0011677272806022597
AAPL_2022-07-28,AAPL,2022-08-12,15,0.0021319626777057538
AAPL_2022-07-28,AAPL,2022-08-15,18,0.0007395640504270435
AAPL_2022-07-28,AAPL,2022-08-16,19,0.0010596489937364534
AAPL_2022-07-28,AAPL,2022-08-17,20,0.02064222090258427
AAPL_2022-10-27,AAPL,2022-10-17,-10,-0.005909054090097184
AAPL_2022-10-27,AAPL,2022-10-18,-9,-0.000506059012660728
AAPL_2022-10-27,AAPL,2022-10-19,-8,0.00830831100427367
AAPL_2022-10-27,AAPL,2022-10-20,-7,0.0019107403589027315
AAPL_2022-10-27,AAPL,2022-10-21,-6,0.003218210823873628
AAPL_2022-10-27,AAPL,2022-10-24,-3,0.005378728243645539
AAPL_2022-10-27,AAPL,2022-10-25,-2,-0.003944504200704298
