event_id,ticker,date,event_day,abnormal_return
AAPL_2005-07-13,AAPL,2005-07-08,-5,-0.01924208528566128
AAPL_2005-07-13,AAPL,2005-07-11,-2,-0.025195544011847634
AAPL_2005-07-13,AAPL,2005-07-12,-1,-0.0036790952480817624
AAPL_2005-07-13,AAPL,2005-07-13,0,0.0017726800112134815
AAPL_2005-07-13,AAPL,2005-07-14,1,0.052472391158231615
AAPL_2005-07-13,AAPL,2005-07-15,2,0.015597552024630387
AAPL_2005-07-13,AAPL,2005-07-18,5,0.009229515091350542
AAPL_2005-10-11,AAPL,2005-10-06,-5,-0.0013884866783561434
AAPL_2005-10-11,AAPL,2005-10-07,-4,-0.014312944832972489
AAPL_2005-10-11,AAPL,2005-10-10,-1,-0.006615969600625627
AAPL_2005-10-11,AAPL,2005-10-11,0,0.042294197020651424
AAPL_2005-10-11,AAPL,2005-10-12,1,-0.02185656226019622
AAPL_2005-10-11,AAPL,2005-10-13,2,0.07688220626326134
AAPL_2005-10-11,AAPL,2005-10-14,3,-0.013745528829133595
AAPL_2006-01-18,AAPL,2006-01-13,-5,0.010643409020613418
AAPL_2006-01-18,AAPL,2006-01-17,-1,-0.005433187110113754
AAPL_2006-01-18,AAPL,2006-01-18,0,-0.01590132616066149
AAPL_2006-01-18,AAPL,2006-01-19,1,-0.06181750123536639
AAPL_2006-01-18,AAPL,2006-01-20,2,-0.007034809283893849
AAPL_2006-01-18,AAPL,2006-01-23,5,0.015601767108943962
AAPL_2006-04-19,AAPL,2006-04-17,-2,-0.015199664529051539
AAPL_2006-04-19,AAPL,2006-04-18,-1,-0.007343161976501856
AAPL_2006-04-19,AAPL,2006-04-19,0,-0.017638511209665503
AAPL_2006-04-19,AAPL,2006-04-20,1,0.03542100911400594
AAPL_2006-04-19,AAPL,2006-04-21,2,0.004199045551912164
AAPL_2006-04-19,AAPL,2006-04-24,5,-0.012921119006676023
AAPL_2006-07-19,AAPL,2006-07-14,-5,-0.01632661069735616
AAPL_2006-07-19,AAPL,2006-07-17,-2,0.03461534101487862
AAPL_2006-07-19,AAPL,2006-07-18,-1,0.007832965051833576
AAPL_2006-07-19,AAPL,2006-07-19,0,-0.003752925714132306
AAPL_2006-07-19,AAPL,2006-07-20,1,0.14406835836032933
AAPL_2006-07-19,AAPL,2006-07-21,2,0.019801827670130973
AAPL_2006-07-19,AAPL,2006-07-24,5,-0.018037749889187247
AAPL_2006-10-18,AAPL,2006-10-13,-5,-0.009132883746212276
AAPL_2006-10-18,AAPL,2006-10-16,-2,0.0010239915285301347
AAPL_2006-10-18,AAPL,2006-10-17,-1,-0.008343233552742094
AAPL_2006-10-18,AAPL,2006-10-18,0,0.005158342103965265
AAPL_2006-10-18,AAPL,2006-10-19,1,0.055220550928426794
AAPL_2006-10-18,AAPL,2006-10-20,2,0.010197781429248442
AAPL_2006-10-18,AAPL,2006-10-23,5,0.011867868041454888
AAPL_2007-01-17,AAPL,2007-01-12,-5,-0.022181466611557527
AAPL_2007-01-17,AAPL,2007-01-16,-1,0.026991368045032913
AAPL_2007-01-17,AAPL,2007-01-17,0,-0.01497627587921433
AAPL_2007-01-17,AAPL,2007-01-18,1,-0.04795623427881855
AAPL_2007-01-17,AAPL,2007-01-19,2,-0.01158748456919792
AAPL_2007-01-17,AAPL,2007-01-22,5,-0.011027179696979496
AAPL_2007-04-25,AAPL,2007-04-20,-5,-0.0038502699376262257
AAPL_2007-04-25,AAPL,2007-04-23,-2,0.027797688401128402
AAPL_2007-04-25,AAPL,2007-04-24,-1,-0.00440777769824606
AAPL_2007-04-25,AAPL,2007-04-25,0,0.009739417381698864
AAPL_2007-04-25,AAPL,2007-04-26,1,0.03164181801168219
AAPL_2007-04-25,AAPL,2007-04-27,2,0.00843720334323941
AAPL_2007-04-25,AAPL,2007-04-30,5,0.013401380797659103
AAPL_2007-07-25,AAPL,2007-07-20,-5,0.034934990944243974
AAPL_2007-07-25,AAPL,2007-07-23,-2,-0.004206579399836602
AAPL_2007-07-25,AAPL,2007-07-24,-1,-0.04820024555874593
AAPL_2007-07-25,AAPL,2007-07-25,0,0.01162507480492983
AAPL_2007-07-25,AAPL,2007-07-26,1,0.0764071150727886
AAPL_2007-07-25,AAPL,2007-07-27,2,-0.004108802958272741
AAPL_2007-07-25,AAPL,2007-07-30,5,-0.02756001542469445
AAPL_2007-10-22,AAPL,2007-10-17,-5,0.0026513242195312647
AAPL_2007-10-22,AAPL,2007-10-18,-4,-0.0019491048486836348
AAPL_2007-10-22,AAPL,2007-10-19,-3,0.010283381751242646
AAPL_2007-10-22,AAPL,2007-10-22,0,0.006805652381570385
